CASE Number,Accident Date,Accident Time,Day of Week,Nearest Street,At Intersection,Precinct,Zone ID,Number of Vehicles Involved,Location 1
2016026210.0,06/27/2016,1705,MON,SALEM CROSSING,Yes,4.0,426.0,3,"2000 LYNNHAVEN
VIRGINIA BEACH, VA
(36.793076, -76.119071)"
2018000173.0,01/02/2018,1342,TUE,ROSEMONT RD,Yes,3.0,322.0,2,"VIRGINIA BEACH BL
VIRGINIA BEACH, VA
"
2016020971.0,05/26/2016,1825,THU,INDEPENDENCE BL S,Yes,4.0,428.0,2,"1698 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.794304, -76.10466)"
2016026640.0,06/30/2016,855,THU,PEMBROKE BL,Yes,3.0,328.0,0,"700 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.861813, -76.132232)"
2016024928.0,06/20/2016,935,MON,DAM NECK RD,Yes,1.0,123.0,2,"1600 GENERAL BOOTH BL
VIRGINIA BEACH, VA
(36.786013, -75.999206)"
2018000242.0,01/03/2018,445,WED,GALLANT FOX RD,180 Feet From,4.0,423.0,1,"5541 PARLIAMENT DR
VIRGINIA BEACH, VA
(36.840116, -76.178677)"
2016027895.0,07/07/2016,1350,THU,GENERAL BOOTH BL,Yes,1.0,123.0,2,"1099 DAM NECK
VIRGINIA BEACH, VA
(36.786013, -75.999206)"
2018000318.0,01/03/2018,1748,WED,PLEASANT VALLEY RD,Yes,4.0,425.0,1,"2401 LYNNHAVEN PWY
VIRGINIA BEACH, VA
(36.786696, -76.1502)"
2016048762.0,11/27/2016,1628,SUN,2300 CROIX DR,Yes,2.0,220.0,2,"2800 SHORE DR
VIRGINIA BEACH, VA
(36.912504, -76.068028)"
2017050405.0,12/22/2017,1527,FRI,LIFETIME CI,100 Feet From,1.0,125.0,1,"3999 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.7545, -76.130887)"
2018000717.0,01/09/2018,1423,TUE,POTTERS RD,500 Feet From,1.0,127.0,2,"498 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.832803, -76.067296)"
2016037420.0,09/08/2016,742,THU,INDIAN RIVER RD,Yes,4.0,422.0,2,"1400 KEMPSVILLE RD
VIRGINIA BEACH, VA
(36.797474, -76.174796)"
2018000241.0,01/03/2018,547,WED,EDWIN DR,100 Feet From,4.0,426.0,2,"498 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.850003, -76.136528)"
2017051401.0,12/31/2017,2230,SUN,EDWIN DRIVE,Yes,4.0,426.0,2,"4770 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.815451, -76.144885)"
2016030984.0,07/27/2016,1644,WED,600 18TH ST,Yes,2.0,227.0,2,"1800 MEDITERRANEAN AV
VIRGINIA BEACH, VA
(36.845129, -75.981367)"
2016033548.0,08/13/2016,846,SAT,3731 OLD FORGE RD,Yes,4.0,427.0,2,"498 PRESIDENTIAL BL
VIRGINIA BEACH, VA
(36.823928, -76.101111)"
2016029849.0,07/20/2016,1630,WED,BONNEY RD,Yes,3.0,322.0,2,"100 ROSEMONT RD S
VIRGINIA BEACH, VA
(36.839331, -76.097336)"
2016030333.0,07/23/2016,1240,SAT,DUNBARTON DR,Yes,2.0,222.0,2,"864 REGENCY DR
VIRGINIA BEACH, VA
(36.853933, -76.034497)"
2016028919.0,07/14/2016,1343,THU,ASH AV,Yes,3.0,322.0,2,"4205 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.843191, -76.119248)"
2016036723.0,09/03/2016,846,SAT,KEMPSVILLE RD,Yes,4.0,422.0,2,"5100 PROVIDENCE RD
VIRGINIA BEACH, VA
(36.811272, -76.15945)"
2016037348.0,09/07/2016,1600,WED,CAREN DR,,3.0,322.0,2,"3799 EDINBURGH DR
VIRGINIA BEACH, VA
(36.84584, -76.105189)"
2016025683.0,06/24/2016,1710,FRI,264NO,,3.0,324.0,2,"200 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.830883, -76.13735)"
2016035342.0,08/25/2016,835,THU,BURTON STATION RD,Yes,3.0,331.0,2,"5800 NORTHAMPTON BL
VIRGINIA BEACH, VA
(36.882286, -76.185245)"
2016029719.0,07/19/2016,1746,TUE,2000 MEDITERANEAN AV,Yes,2.0,227.0,2,"600 20TH ST
VIRGINIA BEACH, VA
(36.847076, -75.981988)"
2016036174.0,08/30/2016,1127,TUE,LYNNHAVEN RD N,Yes,3.0,320.0,2,"2898 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.844266, -76.071845)"
2016033626.0,08/13/2016,2110,SAT,PEMBROKE BL,25.00 Miles From,3.0,328.0,0,"600 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.8527, -76.135978)"
2018000267.0,01/03/2018,1105,WED,599 OLD GREAT NECK RD,Yes,2.0,222.0,2,"521 GREAT NECK RD N
VIRGINIA BEACH, VA
(36.850074, -76.048356)"
2016036729.0,09/03/2016,1000,SAT,4301 ELBOW RD,Yes,1.0,125.0,2,"4399 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.760372, -76.141974)"
2016036172.0,08/30/2016,1106,TUE,KEMPSRIVER DR,Yes,4.0,422.0,2,"5400 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.799073, -76.177941)"
2018000362.0,01/04/2018,906,THU,ROSEMONT RD S,Yes,4.0,428.0,1,"LYNNHAVEN PW
VIRGINIA BEACH, VA
"
2016031334.0,07/29/2016,2039,FRI,HOLLAND RD,Yes,4.0,427.0,2,"798 ROSEMONT RD S
VIRGINIA BEACH, VA
(36.813477, -76.09802)"
2016029979.0,07/21/2016,1316,THU,2230 GENERAL BOOTH BL,Yes,1.0,122.0,2,"1301 NIMMO PW
VIRGINIA BEACH, VA
(36.763388, -76.01622)"
2016031169.0,07/28/2016,2007,THU,COLECHESTER RD,00.25 Miles From,1.0,122.0,1,"1199 SANDBRIDGE RD
VIRGINIA BEACH, VA
(36.730686, -75.979192)"
2016034915.0,08/22/2016,1415,MON,33RD ST,Yes,2.0,226.0,4,"3300 PACIFIC AV
VIRGINIA BEACH, VA
(36.861348, -75.979917)"
2016033761.0,08/14/2016,1916,SUN,WARE NECK DR,Yes,4.0,424.0,2,"4199 SPRUCE KNOB RD
VIRGINIA BEACH, VA
(36.771406, -76.130483)"
2016034519.0,08/20/2016,215,SAT,ARAGONA BL,Yes,3.0,327.0,2,"699 WITCHDUCK RD N
VIRGINIA BEACH, VA
(36.857122, -76.144822)"
2016037346.0,09/07/2016,1624,WED,OLD VIRGINIA BEACH RD,,2.0,226.0,2,"499 BIRDNECK RD N
VIRGINIA BEACH, VA
(36.847814, -75.994327)"
2018000404.0,01/05/2018,1135,FRI,JEFFERSON AV,Yes,2.0,225.0,2,"800 19TH ST
VIRGINIA BEACH, VA
(36.845445, -75.985399)"
2016028953.0,07/14/2016,1745,THU,CHESTERBROOK DR,Yes,4.0,424.0,2,"4800 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.776154, -76.156203)"
2016026183.0,06/27/2016,1530,MON,301 FIRST COLONIAL RD,Yes,2.0,224.0,2,"1701 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.842408, -76.021232)"
2018000262.0,01/03/2018,915,WED,4172 PRINCESS ANNE RD,500 Feet From,4.0,424.0,2,"4100 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.791895, -76.116736)"
2016032071.0,08/03/2016,2111,WED,281 INDEPENDENCE BL,Yes,3.0,324.0,2,"4599 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.843442, -76.136671)"
2016036339.0,08/31/2016,1728,WED,DRIFT TIDE DR,Yes,4.0,420.0,2,"756 MILITARY HY S
VIRGINIA BEACH, VA
(36.821345, -76.211882)"
2016036569.0,09/02/2016,216,FRI,LANDSTOWN RD,Yes,1.0,125.0,1,"2569 SALEM RD
VIRGINIA BEACH, VA
(36.751757, -76.108525)"
2016029569.0,07/18/2016,1754,MON,BRIDGE PORT PL,Yes,4.0,422.0,1,"5537 PROVIDENCE RD
VIRGINIA BEACH, VA
(36.814581, -76.183691)"
2018000399.0,01/05/2018,1100,FRI,FISHER AR,30 Feet From,1.0,122.0,2,"PRINCESS ANNE RD
VIRGINIA BEACH, VA
"
2018000168.0,01/02/2018,1310,TUE,PERIMETER PW,00.05 Miles From,1.0,123.0,1,"CORPORATE LANDING PW
VIRGINIA BEACH, VA
"
2017048877.0,12/11/2017,1439,MON,NORTH MALL DR,Yes,1.0,127.0,3,"1199 LYNNHAVEN MALL LO
VIRGINIA BEACH, VA
(36.818489, -76.073862)"
2018000192.0,01/02/2018,1627,TUE,MEDICAL PW,Yes,1.0,125.0,2,"1938 CONCERT DR
VIRGINIA BEACH, VA
(36.777592, -76.098476)"
2016012857.0,04/04/2016,1312,MON,LYNNHAVEN PW,Yes,4.0,424.0,2,"4300 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.796954, -76.124649)"
2016023450.0,06/10/2016,2108,FRI,PLAZA TL S,Yes,4.0,426.0,2,"4499 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.802643, -76.132263)"
2018000418.0,01/05/2018,1449,FRI,LORDS LD,Yes,2.0,221.0,2,"2481 HAVERSHAM CS
VIRGINIA BEACH, VA
"
2016027941.0,07/07/2016,1743,THU,PLEASANT VALLEY RD,00.25 Miles From,4.0,425.0,3,"4700 FERRELL PW
VIRGINIA BEACH, VA
(36.797328, -76.128619)"
2018000436.0,01/06/2018,38,SAT,RUDEE POINT RD,00.10 Miles From,2.0,228.0,2,"568 GENERAL BOOTH BL
VIRGINIA BEACH, VA
(36.826042, -75.976126)"
2018000204.0,01/02/2018,1900,TUE,NORTHAMPTON BL,Yes,3.0,329.0,2,"4589 SHORE DR
VIRGINIA BEACH, VA
(36.903637, -76.129929)"
2017050758.0,12/26/2017,400,TUE,OAKSHIRE DR,10 Feet From,2.0,224.0,1,"1500 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.84277, -76.013151)"
2015016481.0,05/01/2015,317,FRI,3500 PRIMROSE LA,0.30 Miles From,1.0,128.0,1,"1370 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.794796, -76.09231)"
2017050242.0,12/21/2017,1038,THU,WAKEFIELD DR,Yes,3.0,329.0,2,"1299 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.879655, -76.133298)"
2018000421.0,01/05/2018,1610,FRI,WATERFRONT DR,Yes,2.0,226.0,2,"BIRDNECK RD N
VIRGINIA BEACH, VA
"
2017050955.0,12/28/2017,303,THU,FIRST COLONIAL RD,Yes,2.0,223.0,2,"1701 SNARE RD
VIRGINIA BEACH, VA
"
2016032170.0,08/04/2016,1409,THU,DAM NECK RD,Yes,1.0,124.0,2,"1633 DRAKESMILE RD
VIRGINIA BEACH, VA
(36.788401, -76.068105)"
2016032779.0,08/08/2016,1044,MON,4601 HINSDALE ST,Yes,3.0,323.0,2,"599 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.85215, -76.136504)"
2016036347.0,08/31/2016,1743,WED,GREEN RUN BL,Yes,1.0,126.0,3,"3320 HOLLAND RD
VIRGINIA BEACH, VA
(36.801122, -76.086611)"
2016029099.0,07/15/2016,1807,FRI,INTERNATIONAL PW,Yes,1.0,127.0,2,"749 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.816736, -76.066922)"
2016029784.0,07/20/2016,800,WED,JOSLIN ST,Yes,3.0,331.0,2,"4898 SHORE DR
VIRGINIA BEACH, VA
(36.904937, -76.139392)"
2016036495.0,09/01/2016,1609,THU,VAUGHAN RD,00.50 Miles From,1.0,121.0,2,"1255 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.66972, -76.028343)"
2016034253.0,08/18/2016,1217,THU,VISTA CI,75.00 Miles From,2.0,220.0,0,"3400 SHORE DR
VIRGINIA BEACH, VA
(36.907679, -76.093845)"
2016034420.0,08/19/2016,1300,FRI,ROSEMONT RD S,Yes,4.0,427.0,2,"3600 HOLLAND RD
VIRGINIA BEACH, VA
(36.813638, -76.099614)"
2018000310.0,01/03/2018,1628,WED,INDEPENDENCE,300 Feet From,3.0,324.0,2,"4600 BONNEY
VIRGINIA BEACH, VA
(36.836177, -76.135398)"
2018000501.0,01/07/2018,210,SUN,83RD ST,1 Feet From,2.0,220.0,1,"SHORE DR
VIRGINIA BEACH, VA
"
2016035235.0,08/24/2016,1510,WED,CREEKVIEW DR,Yes,4.0,424.0,2,"1200 BELLSPRING DR
VIRGINIA BEACH, VA
(36.774472, -76.143961)"
2016035639.0,08/26/2016,2150,FRI,PRINCESS ANNE RD,Yes,1.0,124.0,2,"3699 DAM NECK RD
VIRGINIA BEACH, VA
(36.775682, -76.09095)"
2016026122.0,06/27/2016,1102,MON,BOW CREEK BL,Yes,1.0,127.0,2,"799 LYNNHAVEN RD S
VIRGINIA BEACH, VA
(36.81353, -76.074028)"
2016037211.0,09/06/2016,1630,TUE,3198 ARCTIC AV,Yes,2.0,226.0,2,"399 32ND ST
VIRGINIA BEACH, VA
(36.859757, -75.981465)"
2016032019.0,08/03/2016,1345,WED,BRIDLE CREEK BL,Yes,4.0,424.0,2,"2500 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.785415, -76.156671)"
2016032358.0,08/05/2016,1650,FRI,BEETHOVEN DR,Yes,1.0,122.0,2,"1199 CULVER LA
VIRGINIA BEACH, VA
(36.774105, -76.003154)"
2017041684.0,10/20/2017,1402,FRI,NORTH EAST MALL DR,Yes,1.0,127.0,2,"720 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.818863, -76.066811)"
2016031812.0,08/01/2016,2331,MON,BLUE SPRUCE LA,Yes,1.0,126.0,2,"3250 HOLLAND RD
VIRGINIA BEACH, VA
(36.797133, -76.083953)"
2017043617.0,11/03/2017,1301,FRI,GREEN MEADOWS DR,500 Feet From,4.0,426.0,2,"INDEPENDENCE BL S
VIRGINIA BEACH, VA
"
2016032418.0,08/06/2016,25,SAT,LEVEL GREEN BL,Yes,4.0,420.0,2,"6000 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.810607, -76.201767)"
2017040564.0,10/12/2017,809,THU,,Yes,4.0,421.0,3,"5700 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.805585, -76.191572)"
2017042044.0,10/22/2017,2300,SUN,INDIAN PLANTATION DR,1.00 Miles From,1.0,121.0,1,"2604 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.722766, -76.057747)"
2016032543.0,08/06/2016,1930,SAT,INDIAN RIVER RD,Yes,4.0,425.0,2,"5098 FERRELL PW
VIRGINIA BEACH, VA
(36.79483, -76.16842)"
2016031336.0,07/29/2016,2030,FRI,EDWIN DR,Yes,4.0,427.0,4,"498 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.826478, -76.131156)"
2016033060.0,08/09/2016,2352,TUE,PHANTOM BL,Yes,1.0,123.0,2,"1449 HARPERS RD
VIRGINIA BEACH, VA
(36.799865, -76.009733)"
2017039644.0,10/05/2017,1742,THU,,48 Feet From,4.0,420.0,2,"5859 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.80922, -76.199359)"
2017041162.0,10/16/2017,1516,MON,,Yes,2.0,225.0,3,"100 BIRDNECK RD N
VIRGINIA BEACH, VA
(36.838094, -75.998501)"
2017051165.0,12/29/2017,1847,FRI,WOODBURNE DR,Yes,1.0,126.0,4,"RIVERBEND RD
VIRGINIA BEACH, VA
"
2017039348.0,10/03/2017,1612,TUE,THOMAS BISHOP LA,100 Feet From,2.0,221.0,0,"GREAT NECK RD N
VIRGINIA BEACH, VA
"
2016036423.0,09/01/2016,753,THU,PINE CONE CI,Yes,4.0,428.0,2,"1300 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.796468, -76.088117)"
2016031597.0,07/31/2016,1345,SUN,20TH ST,Yes,2.0,227.0,3,"1999 PACIFIC AV
VIRGINIA BEACH, VA
(36.848057, -75.976266)"
2016030342.0,07/23/2016,1418,SAT,KELLAM RD,Yes,3.0,323.0,0,"4798 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.843737, -76.141948)"
2016035229.0,08/24/2016,1448,WED,VIRGINIA BEACH BL,,2.0,224.0,2,"300 FIRST COLONIAL RD
VIRGINIA BEACH, VA
(36.84251, -76.021087)"
2016031419.0,07/30/2016,918,SAT,BRANDON BL,Yes,4.0,421.0,2,"1700 KEMPSVILLE RD
VIRGINIA BEACH, VA
(36.784568, -76.186853)"
2017042926.0,10/29/2017,1430,SUN,,,1.0,125.0,2,"2400 LANDSTOWN RD
VIRGINIA BEACH, VA
(36.76004, -76.093194)"
2016033939.0,08/16/2016,700,TUE,4700 BAXTER RD,Yes,4.0,427.0,2,"300 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.831323, -76.137559)"
2016037582.0,09/09/2016,1010,FRI,NORWICH AV,Yes,3.0,331.0,2,"5848 NORTHAMPTON BL
VIRGINIA BEACH, VA
(36.880392, -76.188173)"
2017048648.0,12/09/2017,1440,SAT,HILLTOP NORTH SC,Yes,2.0,223.0,2,"1608 LASKIN RD
VIRGINIA BEACH, VA
(36.851443, -76.017123)"
2016027724.0,07/06/2016,1411,WED,CALYPSO LA,Yes,2.0,223.0,2,"2027 OLD DONATION PW
VIRGINIA BEACH, VA
(36.863416, -76.036521)"
2016031432.0,07/30/2016,1140,SAT,1698 DRAKESMILE RD,Yes,1.0,124.0,2,"2799 DAM NECK RD
VIRGINIA BEACH, VA
(36.787814, -76.0682)"
2017047187.0,11/29/2017,1710,WED,,0.25 Miles From,1.0,126.0,2,"HOLLAND RD
VIRGINIA BEACH, VA
"
2017040584.0,10/12/2017,1234,THU,CONSTITUTION DR,Yes,3.0,323.0,0,"4499 CORPORATION LA
VIRGINIA BEACH, VA
(36.846293, -76.131261)"
2017039622.0,10/05/2017,1622,THU,,13.00 Miles From,3.0,323.0,3,"400 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.848108, -76.136551)"
2017041295.0,10/17/2017,1805,TUE,PLAZA TL S,Yes,4.0,427.0,2,"HOLLAND RD
VIRGINIA BEACH, VA
"
2018000446.0,01/06/2018,914,SAT,BRANDON BL,Feet From,4.0,421.0,1,"KEMPSVILLE RD
VIRGINIA BEACH, VA
"
2017051171.0,12/29/2017,1913,FRI,,Yes,3.0,324.0,3,"198 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.842064, -76.136704)"
2017051087.0,12/29/2017,755,FRI,SILINA DR,Yes,4.0,427.0,2,"PLAZA TL S
VIRGINIA BEACH, VA
"
2017047639.0,12/02/2017,1726,SAT,PLAZA TL S,Yes,4.0,427.0,2,"4238 HOLLAND RD
VIRGINIA BEACH, VA
(36.819247, -76.119794)"
2017048485.0,12/08/2017,1145,FRI,,Yes,2.0,223.0,2,"1511 LASKIN RD
VIRGINIA BEACH, VA
(36.850997, -76.013749)"
2016035270.0,08/24/2016,1939,WED,CULMER DR,Yes,1.0,123.0,1,"1755 WELLSFORD DR
VIRGINIA BEACH, VA
(36.777209, -75.992152)"
2017040679.0,10/12/2017,2339,THU,GREAT NECK RD W,10 Feet From,2.0,220.0,0,"2900 SHORE DR
VIRGINIA BEACH, VA
(36.911341, -76.071577)"
2017048179.0,12/06/2017,1243,WED,ARCTIC AV,300 Feet From,2.0,227.0,1,"20 HALF ST
VIRGINIA BEACH, VA
"
2017041450.0,10/18/2017,1800,WED,GREAT NECK RD N,Yes,2.0,221.0,0,"ST MARSHALL DR
VIRGINIA BEACH, VA
"
2017040735.0,10/13/2017,1314,FRI,GROVELAND RD E,Yes,3.0,321.0,2,"3255 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.842266, -76.084321)"
2016028037.0,07/08/2016,1113,FRI,BAXTER RD,Yes,4.0,427.0,2,"300 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.831323, -76.137559)"
2017042057.0,10/23/2017,437,MON,KELLAM RD,25 Feet From,,,2,"INDEPENDENCE BL
VIRGINIA BEACH, VA
"
2017040316.0,10/10/2017,1420,TUE,REGENCY DR,Yes,2.0,222.0,2,"LASKIN RD
VIRGINIA BEACH, VA
"
2017040327.0,10/10/2017,1419,TUE,,00.25 Miles From,3.0,321.0,4,"3000 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.843693, -76.076084)"
2016033437.0,08/12/2016,1618,FRI,3100 ARCTIC AV,,2.0,226.0,2,"398 32ND ST
VIRGINIA BEACH, VA
(36.859757, -75.981465)"
2016032053.0,08/03/2016,1745,WED,400 32ND ST,Yes,2.0,226.0,2,"3200 ARCTIC AV
VIRGINIA BEACH, VA
(36.860087, -75.981545)"
2017039186.0,10/02/2017,1702,MON,PRINCESS ANNE RD,300 Feet From,1.0,128.0,2,"3698 DAM NECK RD
VIRGINIA BEACH, VA
(36.776635, -76.090101)"
2017039617.0,10/05/2017,1540,THU,DAM NECK RD,Yes,1.0,124.0,2,"LONDON BRIDGE RD
VIRGINIA BEACH, VA
"
2017041552.0,10/19/2017,1532,THU,CHIMNEY HILL SC,200 Feet From,4.0,428.0,2,"3679 HOLLAND RD
VIRGINIA BEACH, VA
(36.813945, -76.100702)"
2017042116.0,10/23/2017,1442,MON,FERRELL PW,Yes,4.0,425.0,2,"SALEM RD
VIRGINIA BEACH, VA
"
2016030734.0,07/25/2016,2129,MON,COLUMBUS ST,Yes,3.0,324.0,2,"199 KELLAM RD
VIRGINIA BEACH, VA
(36.842083, -76.141265)"
2017039787.0,10/06/2017,1920,FRI,,Yes,3.0,324.0,2,"100 WITCHDUCK RD N
VIRGINIA BEACH, VA
(36.840586, -76.158519)"
2017040070.0,10/08/2017,1807,SUN,WALPOLE ST,20 Feet From,4.0,424.0,1,"ELBOW RD
VIRGINIA BEACH, VA
"
2017039165.0,10/02/2017,1228,MON,NIMMO PW,Yes,1.0,122.0,2,"UPTON DR
VIRGINIA BEACH, VA
"
2017043779.0,11/04/2017,300,SAT,CHESTERBROOK DR,00.23 Miles From,4.0,424.0,1,"INDIAN RIVER RD
VIRGINIA BEACH, VA
"
2017047342.0,11/30/2017,1653,THU,,Yes,4.0,426.0,2,"612 NICKLAUS CT
VIRGINIA BEACH, VA
(36.81895, -76.134695)"
2017040219.0,10/09/2017,1837,MON,,5 Feet From,4.0,421.0,2,"5699 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.805036, -76.190843)"
2017042710.0,10/27/2017,2125,FRI,BOXLEY DR,100 Feet From,4.0,425.0,2,"2263 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.788204, -76.13987)"
2017039639.0,10/05/2017,1707,THU,,Yes,4.0,422.0,2,"1298 KEMPSVILLE RD
VIRGINIA BEACH, VA
(36.800199, -76.173659)"
2017039114.0,10/01/2017,2300,SUN,,500 Feet From,2.0,224.0,1,"1700 POTTERS RD
VIRGINIA BEACH, VA
(36.836349, -76.022172)"
2017049648.0,12/17/2017,51,SUN,MARLBOROUGH CI,900 Feet From,4.0,426.0,1,"4711 MARLBOROUGH DR
VIRGINIA BEACH, VA
(36.811138, -76.146873)"
2016034464.0,08/19/2016,1805,FRI,1498 ROUNDHILL DR,Yes,4.0,425.0,2,"2198 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.788458, -76.135244)"
2016030548.0,07/24/2016,1922,SUN,2099 CYPRESS AVE,Yes,2.0,227.0,2,"698 21ST STREET
VIRGINIA BEACH, VA
(36.847731, -75.984038)"
2016024649.0,06/18/2016,1150,SAT,BOW CREEK BL,Yes,4.0,427.0,2,"600 ROSEMONT RD S
VIRGINIA BEACH, VA
(36.820084, -76.097679)"
2017039946.0,10/07/2017,2103,SAT,POTTERS RD,500 Feet From,1.0,127.0,3,"LYNNHAVEN PW
VIRGINIA BEACH, VA
"
2017040368.0,10/10/2017,1908,TUE,PLAZA TL S,Yes,4.0,426.0,2,"INDEPENDENCE BL S
VIRGINIA BEACH, VA
"
2017042687.0,10/27/2017,1733,FRI,,,3.0,321.0,3,"100 ROSEMONT RD N
VIRGINIA BEACH, VA
(36.839541, -76.097429)"
2017042747.0,10/28/2017,215,SAT,,150 Feet From,3.0,324.0,2,"100 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.840958, -76.136728)"
2016033013.0,08/09/2016,1900,TUE,VIRGINIA BEACH BLVD,Yes,3.0,322.0,0,"200 N ROSEMONT T ROAD
VIRGINIA BEACH, VA
(36.840904, -76.098128)"
2016031757.0,08/01/2016,1559,MON,ERSKINE ST,Yes,3.0,323.0,4,"512 ROSE MARIE AV
VIRGINIA BEACH, VA
(36.849604, -76.149028)"
2016031387.0,07/30/2016,58,SAT,299 ARAGONA BL,Yes,3.0,324.0,2,"4899 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.84357, -76.145907)"
2018000515.0,01/07/2018,1109,SUN,1298 ROSEMONT RD,Yes,4.0,428.0,2,"1498 LYNNHAVEN PARKWAY
VIRGINIA BEACH, VA
(36.795372, -76.098533)"
2016029102.0,07/15/2016,1849,FRI,BROCKMAN AV,Yes,4.0,420.0,3,"499 MILITARY HY S
VIRGINIA BEACH, VA
(36.828204, -76.210637)"
2016030228.0,07/22/2016,1935,FRI,CHURCH POINT RD,Yes,3.0,329.0,2,"4399 FIRST COURT RD
VIRGINIA BEACH, VA
(36.89833, -76.12479)"
2016029436.0,07/17/2016,2240,SUN,BREEZEWOOD AR,Yes,4.0,425.0,1,"1500 INDIAN LAKES BL
VIRGINIA BEACH, VA
(36.794447, -76.163573)"
2016030664.0,07/25/2016,1215,MON,BLUEBIRD DR,Yes,2.0,226.0,2,"500 BIRDNECK RD
VIRGINIA BEACH, VA
(36.847909, -75.994169)"
2017051251.0,12/30/2017,930,SAT,,200 Feet From,1.0,123.0,3,"1000 CULMER DR
VIRGINIA BEACH, VA
(36.777398, -75.992187)"
2016030663.0,07/25/2016,1157,MON,DALEBROOK DR,Yes,1.0,127.0,2,"2580 POTTERS RD
VIRGINIA BEACH, VA
(36.835274, -76.059148)"
2016033742.0,08/14/2016,1628,SUN,300 CHESOPIAN TL,Yes,3.0,320.0,2,"2700 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.842645, -76.065662)"
2016031239.0,07/29/2016,1045,FRI,FIRST COLONIAL RD,Yes,2.0,221.0,2,"1300 GREAT NECK RD N
VIRGINIA BEACH, VA
(36.874556, -76.039505)"
201703948.0,10/04/2017,1542,WED,KEMPSVILLE RD,Yes,,,2,"5299 INDEPENDENCE
VIRGINIA BEACH, VA
"
2017048646.0,12/09/2017,1355,SAT,PRINCESS ANNE RD,00.01 Miles From,1.0,122.0,1,"2099 ASHVILLE PARK BL
VIRGINIA BEACH, VA
(36.733996, -76.017435)"
2017042681.0,10/27/2017,1715,FRI,NORTH EAST MALL DR,Yes,1.0,127.0,2,"720 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.818863, -76.066811)"
2017041877.0,10/21/2017,1915,SAT,,200 Feet From,3.0,323.0,2,"298 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.844222, -76.136657)"
2016032126.0,08/04/2016,635,THU,NORTHAMPTON BL,Yes,3.0,326.0,2,"1200 BAKER RD
VIRGINIA BEACH, VA
(36.884119, -76.183291)"
2016032970.0,08/09/2016,1400,TUE,21ST ST,Yes,2.0,227.0,2,"2100 PACIFIC AV
VIRGINIA BEACH, VA
(36.849335, -75.976683)"
2016030087.0,07/21/2016,2308,THU,THREE SHIPS LD,Yes,3.0,330.0,3,"3900 SHADY OAKS DR
VIRGINIA BEACH, VA
(36.907527, -76.107434)"
2016029717.0,07/19/2016,1501,TUE,FIR AV S,Yes,3.0,322.0,2,"4315 BONNEY RD
VIRGINIA BEACH, VA
(36.837822, -76.122218)"
